#1
double t_data(1345,15)  # dry weather influent data t	S.O2	S.I	S.S	S.NH	S.N2	S.NO	S.ALK	X.I	X.S	X.H	X.A	X.STO	X.SS	Q
1.375E+00	0.000E+00	3.000E+01	4.877E+01	2.468E+01	0.000E+00	0.000E+00	7.000E+00	1.594E+01	1.072E+02	1.368E+01	0.000E+00	0.000E+00	1.026E+02	1.219E+04
1.385E+00	0.000E+00	3.000E+01	5.989E+01	2.966E+01	0.000E+00	0.000E+00	7.000E+00	2.037E+01	1.106E+02	1.456E+01	0.000E+00	0.000E+00	1.092E+02	1.533E+04
1.396E+00	0.000E+00	3.000E+01	7.146E+01	3.425E+01	0.000E+00	0.000E+00	7.000E+00	3.410E+01	1.219E+02	1.733E+01	0.000E+00	0.000E+00	1.300E+02	2.290E+04
1.406E+00	0.000E+00	3.000E+01	8.001E+01	3.794E+01	0.000E+00	0.000E+00	7.000E+00	4.021E+01	1.384E+02	1.984E+01	0.000E+00	0.000E+00	1.488E+02	2.369E+04
1.417E+00	0.000E+00	3.000E+01	9.490E+01	4.340E+01	0.000E+00	0.000E+00	7.000E+00	4.704E+01	1.540E+02	2.233E+01	0.000E+00	0.000E+00	1.675E+02	2.475E+04
1.427E+00	0.000E+00	3.000E+01	1.058E+02	4.661E+01	0.000E+00	0.000E+00	7.000E+00	5.799E+01	1.696E+02	2.528E+01	0.000E+00	0.000E+00	1.896E+02	2.725E+04
1.438E+00	0.000E+00	3.000E+01	1.152E+02	4.925E+01	0.000E+00	0.000E+00	7.000E+00	7.030E+01	1.866E+02	2.855E+01	0.000E+00	0.000E+00	2.141E+02	2.950E+04
1.448E+00	0.000E+00	3.000E+01	1.200E+02	5.000E+01	0.000E+00	0.000E+00	7.000E+00	8.478E+01	2.042E+02	3.211E+01	0.000E+00	0.000E+00	2.408E+02	3.187E+04
1.458E+00	0.000E+00	3.000E+01	1.190E+02	4.925E+01	0.000E+00	0.000E+00	7.000E+00	9.364E+01	2.233E+02	3.521E+01	0.000E+00	0.000E+00	2.641E+02	3.213E+04
1.469E+00	0.000E+00	3.000E+01	1.121E+02	4.574E+01	0.000E+00	0.000E+00	7.000E+00	9.980E+01	2.400E+02	3.776E+01	0.000E+00	0.000E+00	2.832E+02	3.191E+04
1.479E+00	0.000E+00	3.000E+01	1.025E+02	4.086E+01	0.000E+00	0.000E+00	7.000E+00	1.055E+02	2.536E+02	3.990E+01	0.000E+00	0.000E+00	2.993E+02	3.193E+04
1.490E+00	0.000E+00	3.000E+01	9.481E+01	3.903E+01	0.000E+00	0.000E+00	7.000E+00	1.094E+02	2.651E+02	4.161E+01	0.000E+00	0.000E+00	3.121E+02	3.172E+04
1.500E+00	0.000E+00	3.000E+01	8.838E+01	3.685E+01	0.000E+00	0.000E+00	7.000E+00	1.098E+02	2.749E+02	4.275E+01	0.000E+00	0.000E+00	3.206E+02	3.093E+04
1.510E+00	0.000E+00	3.000E+01	8.129E+01	3.425E+01	0.000E+00	0.000E+00	7.000E+00	9.636E+01	2.844E+02	4.230E+01	0.000E+00	0.000E+00	3.173E+02	2.704E+04
1.521E+00	0.000E+00	3.000E+01	7.577E+01	3.216E+01	0.000E+00	0.000E+00	7.000E+00	9.120E+01	2.839E+02	4.168E+01	0.000E+00	0.000E+00	3.126E+02	2.584E+04
1.531E+00	0.000E+00	3.000E+01	7.037E+01	3.078E+01	0.000E+00	0.000E+00	7.000E+00	8.772E+01	2.815E+02	4.103E+01	0.000E+00	0.000E+00	3.077E+02	2.517E+04
1.542E+00	0.000E+00	3.000E+01	6.828E+01	2.980E+01	0.000E+00	0.000E+00	7.000E+00	8.522E+01	2.785E+02	4.041E+01	0.000E+00	0.000E+00	3.031E+02	2.478E+04
1.552E+00	0.000E+00	3.000E+01	6.703E+01	2.924E+01	0.000E+00	0.000E+00	7.000E+00	8.297E+01	2.755E+02	3.983E+01	0.000E+00	0.000E+00	2.987E+02	2.444E+04
1.563E+00	0.000E+00	3.000E+01	6.677E+01	2.852E+01	0.000E+00	0.000E+00	7.000E+00	7.586E+01	2.730E+02	3.876E+01	0.000E+00	0.000E+00	2.907E+02	2.276E+04
1.573E+00	0.000E+00	3.000E+01	6.708E+01	2.796E+01	0.000E+00	0.000E+00	7.000E+00	8.217E+01	2.666E+02	3.875E+01	0.000E+00	0.000E+00	2.906E+02	2.494E+04
1.583E+00	0.000E+00	3.000E+01	6.809E+01	2.813E+01	0.000E+00	0.000E+00	7.000E+00	7.899E+01	2.664E+02	3.837E+01	0.000E+00	0.000E+00	2.878E+02	2.411E+04
1.594E+00	0.000E+00	3.000E+01	6.872E+01	2.755E+01	0.000E+00	0.000E+00	7.000E+00	7.553E+01	2.645E+02	3.778E+01	0.000E+00	0.000E+00	2.834E+02	2.332E+04
1.604E+00	0.000E+00	3.000E+01	6.831E+01	2.746E+01	0.000E+00	0.000E+00	7.000E+00	7.088E+01	2.616E+02	3.694E+01	0.000E+00	0.000E+00	2.771E+02	2.225E+04
1.615E+00	0.000E+00	3.000E+01	6.517E+01	2.646E+01	0.000E+00	0.000E+00	7.000E+00	6.839E+01	2.572E+02	3.617E+01	0.000E+00	0.000E+00	2.713E+02	2.188E+04
1.625E+00	0.000E+00	3.000E+01	6.165E+01	2.618E+01	0.000E+00	0.000E+00	7.000E+00	6.719E+01	2.528E+02	3.556E+01	0.000E+00	0.000E+00	2.667E+02	2.186E+04
1.635E+00	0.000E+00	3.000E+01	5.976E+01	2.629E+01	0.000E+00	0.000E+00	7.000E+00	6.418E+01	2.493E+02	3.483E+01	0.000E+00	0.000E+00	2.612E+02	2.124E+04
1.646E+00	0.000E+00	3.000E+01	5.895E+01	2.679E+01	0.000E+00	0.000E+00	7.000E+00	6.387E+01	2.451E+02	3.433E+01	0.000E+00	0.000E+00	2.575E+02	2.147E+04
1.656E+00	0.000E+00	3.000E+01	5.939E+01	2.729E+01	0.000E+00	0.000E+00	7.000E+00	6.101E+01	2.421E+02	3.367E+01	0.000E+00	0.000E+00	2.526E+02	2.082E+04
1.667E+00	0.000E+00	3.000E+01	6.021E+01	2.712E+01	0.000E+00	0.000E+00	7.000E+00	5.894E+01	2.383E+02	3.302E+01	0.000E+00	0.000E+00	2.477E+02	2.046E+04
1.677E+00	0.000E+00	3.000E+01	6.243E+01	2.742E+01	0.000E+00	0.000E+00	7.000E+00	5.669E+01	2.344E+02	3.235E+01	0.000E+00	0.000E+00	2.426E+02	2.003E+04
1.688E+00	0.000E+00	3.000E+01	6.587E+01	2.833E+01	0.000E+00	0.000E+00	7.000E+00	5.363E+01	2.304E+02	3.156E+01	0.000E+00	0.000E+00	2.367E+02	1.933E+04
1.698E+00	0.000E+00	3.000E+01	6.562E+01	2.828E+01	0.000E+00	0.000E+00	7.000E+00	5.141E+01	2.257E+02	3.079E+01	0.000E+00	0.000E+00	2.309E+02	1.893E+04
1.708E+00	0.000E+00	3.000E+01	6.400E+01	2.771E+01	0.000E+00	0.000E+00	7.000E+00	4.920E+01	2.211E+02	3.003E+01	0.000E+00	0.000E+00	2.252E+02	1.851E+04
1.719E+00	0.000E+00	3.000E+01	5.954E+01	2.669E+01	0.000E+00	0.000E+00	7.000E+00	4.766E+01	2.165E+02	2.935E+01	0.000E+00	0.000E+00	2.201E+02	1.832E+04
1.729E+00	0.000E+00	3.000E+01	5.834E+01	2.657E+01	0.000E+00	0.000E+00	7.000E+00	4.649E+01	2.123E+02	2.875E+01	0.000E+00	0.000E+00	2.157E+02	1.822E+04
1.740E+00	0.000E+00	3.000E+01	5.734E+01	2.662E+01	0.000E+00	0.000E+00	7.000E+00	4.805E+01	2.089E+02	2.855E+01	0.000E+00	0.000E+00	2.141E+02	1.911E+04
1.750E+00	0.000E+00	3.000E+01	5.869E+01	2.746E+01	0.000E+00	0.000E+00	7.000E+00	5.704E+01	2.080E+02	2.945E+01	0.000E+00	0.000E+00	2.209E+02	2.249E+04
1.760E+00	0.000E+00	3.000E+01	6.047E+01	2.833E+01	0.000E+00	0.000E+00	7.000E+00	5.570E+01	2.123E+02	2.978E+01	0.000E+00	0.000E+00	2.234E+02	2.160E+04
1.771E+00	0.000E+00	3.000E+01	6.325E+01	2.927E+01	0.000E+00	0.000E+00	7.000E+00	5.801E+01	2.143E+02	3.026E+01	0.000E+00	0.000E+00	2.269E+02	2.223E+04
1.781E+00	0.000E+00	3.000E+01	6.237E+01	3.063E+01	0.000E+00	0.000E+00	7.000E+00	5.567E+01	2.170E+02	3.029E+01	0.000E+00	0.000E+00	2.272E+02	2.117E+04
1.792E+00	0.000E+00	3.000E+01	6.222E+01	3.059E+01	0.000E+00	0.000E+00	7.000E+00	5.202E+01	2.173E+02	2.992E+01	0.000E+00	0.000E+00	2.244E+02	1.985E+04
1.802E+00	0.000E+00	3.000E+01	6.201E+01	2.816E+01	0.000E+00	0.000E+00	7.000E+00	4.502E+01	2.149E+02	2.888E+01	0.000E+00	0.000E+00	2.166E+02	1.745E+04
1.813E+00	0.000E+00	3.000E+01	6.641E+01	2.980E+01	0.000E+00	0.000E+00	7.000E+00	4.617E+01	2.095E+02	2.841E+01	0.000E+00	0.000E+00	2.131E+02	1.834E+04
1.823E+00	0.000E+00	3.000E+01	6.719E+01	2.982E+01	0.000E+00	0.000E+00	7.000E+00	5.557E+01	2.075E+02	2.923E+01	0.000E+00	0.000E+00	2.192E+02	2.202E+04
1.833E+00	0.000E+00	3.000E+01	6.847E+01	3.030E+01	0.000E+00	0.000E+00	7.000E+00	6.053E+01	2.115E+02	3.022E+01	0.000E+00	0.000E+00	2.267E+02	2.337E+04
1.844E+00	0.000E+00	3.000E+01	7.189E+01	3.213E+01	0.000E+00	0.000E+00	7.000E+00	6.174E+01	2.168E+02	3.095E+01	0.000E+00	0.000E+00	2.321E+02	2.327E+04
1.854E+00	0.000E+00	3.000E+01	7.564E+01	3.377E+01	0.000E+00	0.000E+00	7.000E+00	6.839E+01	2.207E+02	3.213E+01	0.000E+00	0.000E+00	2.409E+02	2.505E+04
1.865E+00	0.000E+00	3.000E+01	7.744E+01	3.430E+01	0.000E+00	0.000E+00	7.000E+00	5.949E+01	2.275E+02	3.189E+01	0.000E+00	0.000E+00	2.392E+02	2.154E+04
1.875E+00	0.000E+00	3.000E+01	8.008E+01	3.564E+01	0.000E+00	0.000E+00	7.000E+00	5.276E+01	2.267E+02	3.105E+01	0.000E+00	0.000E+00	2.329E+02	1.932E+04
1.885E+00	0.000E+00	3.000E+01	8.260E+01	3.606E+01	0.000E+00	0.000E+00	7.000E+00	5.721E+01	2.228E+02	3.111E+01	0.000E+00	0.000E+00	2.333E+02	2.119E+04
1.896E+00	0.000E+00	3.000E+01	8.384E+01	3.593E+01	0.000E+00	0.000E+00	7.000E+00	7.391E+01	2.225E+02	3.293E+01	0.000E+00	0.000E+00	2.470E+02	2.659E+04
1.906E+00	0.000E+00	3.000E+01	8.422E+01	3.545E+01	0.000E+00	0.000E+00	7.000E+00	6.917E+01	2.320E+02	3.347E+01	0.000E+00	0.000E+00	2.510E+02	2.423E+04
1.917E+00	0.000E+00	3.000E+01	8.338E+01	3.570E+01	0.000E+00	0.000E+00	7.000E+00	6.910E+01	2.354E+02	3.383E+01	0.000E+00	0.000E+00	2.537E+02	2.390E+04
1.927E+00	0.000E+00	3.000E+01	8.200E+01	3.563E+01	0.000E+00	0.000E+00	7.000E+00	7.120E+01	2.375E+02	3.430E+01	0.000E+00	0.000E+00	2.573E+02	2.434E+04
1.938E+00	0.000E+00	3.000E+01	8.014E+01	3.538E+01	0.000E+00	0.000E+00	7.000E+00	6.290E+01	2.407E+02	3.373E+01	0.000E+00	0.000E+00	2.530E+02	2.153E+04
1.948E+00	0.000E+00	3.000E+01	7.775E+01	3.494E+01	0.000E+00	0.000E+00	7.000E+00	8.011E+01	2.370E+02	3.524E+01	0.000E+00	0.000E+00	2.643E+02	2.698E+04
1.958E+00	0.000E+00	3.000E+01	7.562E+01	3.414E+01	0.000E+00	0.000E+00	7.000E+00	7.810E+01	2.448E+02	3.588E+01	0.000E+00	0.000E+00	2.691E+02	2.569E+04
1.969E+00	0.000E+00	3.000E+01	7.187E+01	3.270E+01	0.000E+00	0.000E+00	7.000E+00	7.610E+01	2.487E+02	3.609E+01	0.000E+00	0.000E+00	2.707E+02	2.478E+04
1.979E+00	0.000E+00	3.000E+01	6.946E+01	3.147E+01	0.000E+00	0.000E+00	7.000E+00	7.418E+01	2.505E+02	3.607E+01	0.000E+00	0.000E+00	2.705E+02	2.409E+04
1.990E+00	0.000E+00	3.000E+01	6.750E+01	3.068E+01	0.000E+00	0.000E+00	7.000E+00	7.158E+01	2.508E+02	3.582E+01	0.000E+00	0.000E+00	2.687E+02	2.331E+04
2.000E+00	0.000E+00	3.000E+01	6.363E+01	3.025E+01	0.000E+00	0.000E+00	7.000E+00	6.366E+01	2.500E+02	3.486E+01	0.000E+00	0.000E+00	2.614E+02	2.102E+04
2.010E+00	0.000E+00	3.000E+01	6.167E+01	3.021E+01	0.000E+00	0.000E+00	7.000E+00	6.239E+01	2.451E+02	3.416E+01	0.000E+00	0.000E+00	2.562E+02	2.101E+04
2.021E+00	0.000E+00	3.000E+01	6.172E+01	3.105E+01	0.000E+00	0.000E+00	7.000E+00	5.290E+01	2.298E+02	3.142E+01	0.000E+00	0.000E+00	2.356E+02	1.912E+04
2.031E+00	0.000E+00	3.000E+01	6.216E+01	3.167E+01	0.000E+00	0.000E+00	7.000E+00	5.225E+01	2.304E+02	3.141E+01	0.000E+00	0.000E+00	2.356E+02	1.885E+04
2.042E+00	0.000E+00	3.000E+01	6.458E+01	3.316E+01	0.000E+00	0.000E+00	7.000E+00	5.048E+01	2.269E+02	3.082E+01	0.000E+00	0.000E+00	2.311E+02	1.851E+04
2.052E+00	0.000E+00	3.000E+01	6.785E+01	3.512E+01	0.000E+00	0.000E+00	7.000E+00	4.816E+01	2.242E+02	3.026E+01	0.000E+00	0.000E+00	2.270E+02	1.789E+04
2.063E+00	0.000E+00	3.000E+01	7.214E+01	3.787E+01	0.000E+00	0.000E+00	7.000E+00	4.630E+01	2.211E+02	2.971E+01	0.000E+00	0.000E+00	2.228E+02	1.745E+04
2.073E+00	0.000E+00	3.000E+01	7.247E+01	3.787E+01	0.000E+00	0.000E+00	7.000E+00	4.399E+01	2.175E+02	2.905E+01	0.000E+00	0.000E+00	2.179E+02	1.686E+04
2.083E+00	0.000E+00	3.000E+01	6.976E+01	3.685E+01	0.000E+00	0.000E+00	7.000E+00	4.327E+01	2.237E+02	2.967E+01	0.000E+00	0.000E+00	2.225E+02	1.612E+04
2.094E+00	0.000E+00	3.000E+01	6.750E+01	3.647E+01	0.000E+00	0.000E+00	7.000E+00	4.190E+01	2.154E+02	2.859E+01	0.000E+00	0.000E+00	2.145E+02	1.621E+04
2.104E+00	0.000E+00	3.000E+01	6.284E+01	3.439E+01	0.000E+00	0.000E+00	7.000E+00	3.987E+01	2.081E+02	2.755E+01	0.000E+00	0.000E+00	2.066E+02	1.597E+04
2.115E+00	0.000E+00	3.000E+01	6.224E+01	3.468E+01	0.000E+00	0.000E+00	7.000E+00	3.579E+01	2.051E+02	2.677E+01	0.000E+00	0.000E+00	2.008E+02	1.449E+04
2.125E+00	0.000E+00	3.000E+01	5.374E+01	3.207E+01	0.000E+00	0.000E+00	7.000E+00	3.273E+01	2.017E+02	2.604E+01	0.000E+00	0.000E+00	1.953E+02	1.342E+04
2.135E+00	0.000E+00	3.000E+01	5.445E+01	2.990E+01	0.000E+00	0.000E+00	7.000E+00	2.992E+01	1.945E+02	2.494E+01	0.000E+00	0.000E+00	1.871E+02	1.266E+04
2.146E+00	0.000E+00	3.000E+01	5.007E+01	2.707E+01	0.000E+00	0.000E+00	7.000E+00	2.736E+01	1.859E+02	2.370E+01	0.000E+00	0.000E+00	1.777E+02	1.206E+04
2.156E+00	0.000E+00	3.000E+01	4.635E+01	2.470E+01	0.000E+00	0.000E+00	7.000E+00	2.489E+01	1.771E+02	2.245E+01	0.000E+00	0.000E+00	1.684E+02	1.145E+04
2.167E+00	0.000E+00	3.000E+01	4.436E+01	2.339E+01	0.000E+00	0.000E+00	7.000E+00	2.455E+01	1.665E+02	2.123E+01	0.000E+00	0.000E+00	1.592E+02	1.208E+04
2.177E+00	0.000E+00	3.000E+01	4.258E+01	2.220E+01	0.000E+00	0.000E+00	7.000E+00	2.237E+01	1.579E+02	2.003E+01	0.000E+00	0.000E+00	1.502E+02	1.155E+04
2.188E+00	0.000E+00	3.000E+01	4.000E+01	2.032E+01	0.000E+00	0.000E+00	7.000E+00	2.195E+01	1.512E+02	1.924E+01	0.000E+00	0.000E+00	1.443E+02	1.188E+04
2.198E+00	0.000E+00	3.000E+01	4.039E+01	2.054E+01	0.000E+00	0.000E+00	7.000E+00	2.265E+01	1.428E+02	1.838E+01	0.000E+00	0.000E+00	1.378E+02	1.310E+04
2.208E+00	0.000E+00	3.000E+01	4.078E+01	2.072E+01	0.000E+00	0.000E+00	7.000E+00	2.084E+01	1.389E+02	1.774E+01	0.000E+00	0.000E+00	1.331E+02	1.232E+04
2.219E+00	0.000E+00	3.000E+01	4.047E+01	2.075E+01	0.000E+00	0.000E+00	7.000E+00	2.187E+01	1.362E+02	1.756E+01	0.000E+00	0.000E+00	1.317E+02	1.327E+04
2.229E+00	0.000E+00	3.000E+01	4.084E+01	2.066E+01	0.000E+00	0.000E+00	7.000E+00	2.176E+01	1.323E+02	1.712E+01	0.000E+00	0.000E+00	1.284E+02	1.361E+04
2.240E+00	0.000E+00	3.000E+01	4.047E+01	2.061E+01	0.000E+00	0.000E+00	7.000E+00	2.163E+01	1.316E+02	1.703E+01	0.000E+00	0.000E+00	1.277E+02	1.360E+04
2.250E+00	0.000E+00	3.000E+01	4.051E+01	2.054E+01	0.000E+00	0.000E+00	7.000E+00	2.006E+01	1.331E+02	1.702E+01	0.000E+00	0.000E+00	1.277E+02	1.238E+04
2.260E+00	0.000E+00	3.000E+01	4.052E+01	2.044E+01	0.000E+00	0.000E+00	7.000E+00	2.006E+01	1.329E+02	1.699E+01	0.000E+00	0.000E+00	1.274E+02	1.241E+04
2.271E+00	0.000E+00	3.000E+01	4.031E+01	2.040E+01	0.000E+00	0.000E+00	7.000E+00	1.879E+01	1.305E+02	1.659E+01	0.000E+00	0.000E+00	1.244E+02	1.177E+04
2.281E+00	0.000E+00	3.000E+01	4.012E+01	2.016E+01	0.000E+00	0.000E+00	7.000E+00	1.874E+01	1.279E+02	1.629E+01	0.000E+00	0.000E+00	1.222E+02	1.201E+04
2.292E+00	0.000E+00	3.000E+01	4.005E+01	2.003E+01	0.000E+00	0.000E+00	7.000E+00	1.799E+01	1.246E+02	1.585E+01	0.000E+00	0.000E+00	1.189E+02	1.181E+04
2.302E+00	0.000E+00	3.000E+01	4.034E+01	2.000E+01	0.000E+00	0.000E+00	7.000E+00	1.784E+01	1.222E+02	1.556E+01	0.000E+00	0.000E+00	1.167E+02	1.195E+04
2.313E+00	0.000E+00	3.000E+01	4.058E+01	2.010E+01	0.000E+00	0.000E+00	7.000E+00	1.790E+01	1.194E+02	1.525E+01	0.000E+00	0.000E+00	1.144E+02	1.232E+04
2.323E+00	0.000E+00	3.000E+01	4.089E+01	2.040E+01	0.000E+00	0.000E+00	7.000E+00	1.822E+01	1.171E+02	1.503E+01	0.000E+00	0.000E+00	1.127E+02	1.283E+04
2.333E+00	0.000E+00	3.000E+01	4.117E+01	2.082E+01	0.000E+00	0.000E+00	7.000E+00	1.809E+01	1.164E+02	1.495E+01	0.000E+00	0.000E+00	1.121E+02	1.280E+04
2.344E+00	0.000E+00	3.000E+01	4.186E+01	2.117E+01	0.000E+00	0.000E+00	7.000E+00	1.794E+01	1.171E+02	1.501E+01	0.000E+00	0.000E+00	1.126E+02	1.260E+04
2.354E+00	0.000E+00	3.000E+01	4.242E+01	2.161E+01	0.000E+00	0.000E+00	7.000E+00	1.888E+01	1.165E+02	1.504E+01	0.000E+00	0.000E+00	1.128E+02	1.341E+04
2.365E+00	0.000E+00	3.000E+01	4.395E+01	2.214E+01	0.000E+00	0.000E+00	7.000E+00	1.944E+01	1.155E+02	1.500E+01	0.000E+00	0.000E+00	1.125E+02	1.395E+04
2.375E+00	0.000E+00	3.000E+01	4.877E+01	2.468E+01	0.000E+00	0.000E+00	7.000E+00	2.346E+01	1.134E+02	1.521E+01	0.000E+00	0.000E+00	1.140E+02	1.724E+04
2.385E+00	0.000E+00	3.000E+01	5.989E+01	2.966E+01	0.000E+00	0.000E+00	7.000E+00	2.395E+01	1.158E+02	1.553E+01	0.000E+00	0.000E+00	1.165E+02	1.723E+04
2.396E+00	0.000E+00	3.000E+01	7.146E+01	3.425E+01	0.000E+00	0.000E+00	7.000E+00	3.086E+01	1.165E+02	1.637E+01	0.000E+00	0.000E+00	1.228E+02	2.180E+04
2.406E+00	0.000E+00	3.000E+01	8.001E+01	3.794E+01	0.000E+00	0.000E+00	7.000E+00	3.761E+01	1.194E+02	1.744E+01	0.000E+00	0.000E+00	1.308E+02	2.542E+04
2.417E+00	0.000E+00	3.000E+01	9.490E+01	4.340E+01	0.000E+00	0.000E+00	7.000E+00	4.155E+01	1.358E+02	1.971E+01	0.000E+00	0.000E+00	1.478E+02	2.478E+04
2.427E+00	0.000E+00	3.000E+01	1.058E+02	4.661E+01	0.000E+00	0.000E+00	7.000E+00	5.138E+01	1.529E+02	2.270E+01	0.000E+00	0.000E+00	1.703E+02	2.684E+04
2.438E+00	0.000E+00	3.000E+01	1.152E+02	4.925E+01	0.000E+00	0.000E+00	7.000E+00	5.983E+01	1.656E+02	2.504E+01	0.000E+00	0.000E+00	1.878E+02	2.852E+04
2.448E+00	0.000E+00	3.000E+01	1.200E+02	5.000E+01	0.000E+00	0.000E+00	7.000E+00	7.093E+01	1.791E+02	2.778E+01	0.000E+00	0.000E+00	2.084E+02	3.071E+04
2.458E+00	0.000E+00	3.000E+01	1.190E+02	4.925E+01	0.000E+00	0.000E+00	7.000E+00	7.907E+01	1.973E+02	3.071E+01	0.000E+00	0.000E+00	2.303E+02	3.100E+04
2.469E+00	0.000E+00	3.000E+01	1.121E+02	4.574E+01	0.000E+00	0.000E+00	7.000E+00	8.677E+01	2.164E+02	3.369E+01	0.000E+00	0.000E+00	2.527E+02	3.101E+04
2.479E+00	0.000E+00	3.000E+01	1.025E+02	4.086E+01	0.000E+00	0.000E+00	7.000E+00	9.268E+01	2.340E+02	3.629E+01	0.000E+00	0.000E+00	2.722E+02	3.071E+04
2.490E+00	0.000E+00	3.000E+01	9.481E+01	3.903E+01	0.000E+00	0.000E+00	7.000E+00	8.782E+01	2.585E+02	3.848E+01	0.000E+00	0.000E+00	2.886E+02	2.709E+04
2.500E+00	0.000E+00	3.000E+01	8.838E+01	3.685E+01	0.000E+00	0.000E+00	7.000E+00	8.788E+01	2.739E+02	4.020E+01	0.000E+00	0.000E+00	3.015E+02	2.581E+04
2.510E+00	0.000E+00	3.000E+01	8.129E+01	3.425E+01	0.000E+00	0.000E+00	7.000E+00	8.866E+01	2.764E+02	4.057E+01	0.000E+00	0.000E+00	3.043E+02	2.581E+04
2.521E+00	0.000E+00	3.000E+01	7.577E+01	3.216E+01	0.000E+00	0.000E+00	7.000E+00	8.523E+01	2.790E+02	4.047E+01	0.000E+00	0.000E+00	3.035E+02	2.475E+04
2.531E+00	0.000E+00	3.000E+01	7.037E+01	3.078E+01	0.000E+00	0.000E+00	7.000E+00	8.459E+01	2.778E+02	4.027E+01	0.000E+00	0.000E+00	3.020E+02	2.468E+04
2.542E+00	0.000E+00	3.000E+01	6.828E+01	2.980E+01	0.000E+00	0.000E+00	7.000E+00	7.479E+01	2.831E+02	3.976E+01	0.000E+00	0.000E+00	2.982E+02	2.175E+04
2.552E+00	0.000E+00	3.000E+01	6.703E+01	2.924E+01	0.000E+00	0.000E+00	7.000E+00	8.622E+01	2.704E+02	3.962E+01	0.000E+00	0.000E+00	2.972E+02	2.568E+04
2.563E+00	0.000E+00	3.000E+01	6.677E+01	2.852E+01	0.000E+00	0.000E+00	7.000E+00	8.177E+01	2.638E+02	3.839E+01	0.000E+00	0.000E+00	2.879E+02	2.506E+04
2.573E+00	0.000E+00	3.000E+01	6.708E+01	2.796E+01	0.000E+00	0.000E+00	7.000E+00	7.864E+01	2.724E+02	3.900E+01	0.000E+00	0.000E+00	2.925E+02	2.355E+04
2.583E+00	0.000E+00	3.000E+01	6.809E+01	2.813E+01	0.000E+00	0.000E+00	7.000E+00	7.638E+01	2.758E+02	3.913E+01	0.000E+00	0.000E+00	2.935E+02	2.269E+04
2.594E+00	0.000E+00	3.000E+01	6.872E+01	2.755E+01	0.000E+00	0.000E+00	7.000E+00	6.764E+01	2.802E+02	3.865E+01	0.000E+00	0.000E+00	2.899E+02	2.000E+04
2.604E+00	0.000E+00	3.000E+01	6.831E+01	2.746E+01	0.000E+00	0.000E+00	7.000E+00	6.156E+01	2.804E+02	3.800E+01	0.000E+00	0.000E+00	2.850E+02	1.827E+04
2.615E+00	0.000E+00	3.000E+01	6.517E+01	2.646E+01	0.000E+00	0.000E+00	7.000E+00	7.621E+01	2.523E+02	3.650E+01	0.000E+00	0.000E+00	2.737E+02	2.451E+04
2.625E+00	0.000E+00	3.000E+01	6.165E+01	2.618E+01	0.000E+00	0.000E+00	7.000E+00	6.656E+01	2.444E+02	3.455E+01	0.000E+00	0.000E+00	2.591E+02	2.235E+04
2.635E+00	0.000E+00	3.000E+01	5.976E+01	2.629E+01	0.000E+00	0.000E+00	7.000E+00	6.430E+01	2.560E+02	3.559E+01	0.000E+00	0.000E+00	2.669E+02	2.076E+04
2.646E+00	0.000E+00	3.000E+01	5.895E+01	2.679E+01	0.000E+00	0.000E+00	7.000E+00	6.678E+01	2.518E+02	3.539E+01	0.000E+00	0.000E+00	2.655E+02	2.182E+04
2.656E+00	0.000E+00	3.000E+01	5.939E+01	2.729E+01	0.000E+00	0.000E+00	7.000E+00	5.487E+01	2.569E+02	3.465E+01	0.000E+00	0.000E+00	2.598E+02	1.779E+04
2.667E+00	0.000E+00	3.000E+01	6.021E+01	2.712E+01	0.000E+00	0.000E+00	7.000E+00	5.270E+01	2.576E+02	3.448E+01	0.000E+00	0.000E+00	2.586E+02	1.705E+04
2.677E+00	0.000E+00	3.000E+01	6.243E+01	2.742E+01	0.000E+00	0.000E+00	7.000E+00	5.439E+01	2.411E+02	3.283E+01	0.000E+00	0.000E+00	2.462E+02	1.876E+04
2.688E+00	0.000E+00	3.000E+01	6.587E+01	2.833E+01	0.000E+00	0.000E+00	7.000E+00	5.153E+01	2.290E+02	3.117E+01	0.000E+00	0.000E+00	2.338E+02	1.871E+04
2.698E+00	0.000E+00	3.000E+01	6.562E+01	2.828E+01	0.000E+00	0.000E+00	7.000E+00	5.138E+01	2.231E+02	3.050E+01	0.000E+00	0.000E+00	2.288E+02	1.913E+04
2.708E+00	0.000E+00	3.000E+01	6.400E+01	2.771E+01	0.000E+00	0.000E+00	7.000E+00	4.900E+01	2.199E+02	2.988E+01	0.000E+00	0.000E+00	2.241E+02	1.854E+04
2.719E+00	0.000E+00	3.000E+01	5.954E+01	2.669E+01	0.000E+00	0.000E+00	7.000E+00	4.753E+01	2.195E+02	2.967E+01	0.000E+00	0.000E+00	2.225E+02	1.803E+04
2.729E+00	0.000E+00	3.000E+01	5.834E+01	2.657E+01	0.000E+00	0.000E+00	7.000E+00	4.626E+01	2.168E+02	2.923E+01	0.000E+00	0.000E+00	2.192E+02	1.777E+04
2.740E+00	0.000E+00	3.000E+01	5.734E+01	2.662E+01	0.000E+00	0.000E+00	7.000E+00	4.609E+01	2.121E+02	2.868E+01	0.000E+00	0.000E+00	2.151E+02	1.809E+04
