#1
double t_data(1345,16)	#t	S.O2	S.I	S.S	S.NH	S.N2	S.NO	S.ALK	X.I	X.S	X.H	X.A	X.STO	X.SS	d1$S.P	Q
0	0	30	63.63455	30.24762	0	0	7	58.476	224.352	31.425	0	0	235.68975	8.808	21477
0.010416667	0	30	61.67313	30.21283	0	0	7	58.459	224.324	31.42	0	0	235.65225	8.642	21474
0.020833333	0	30	61.71973	31.04771	0	0	7	53.069	224.373	30.827	0	0	231.20175	8.696	19620
0.03125	0	30	62.16018	31.67387	0	0	7	51.462	220.973	30.27	0	0	227.02875	8.768	19334
0.041666667	0	30	64.57526	33.15925	0	0	7	49.73	217.74	29.719	0	0	222.89175	9.076	18978
0.052083333	0	30	67.84871	35.11773	0	0	7	47.194	214.339	29.059	0	0	217.944	9.491	18321
0.0625	0	30	72.14054	37.86587	0	0	7	47.16	219.925	29.676	0	0	222.57075	10.097	17855
0.072916667	0	30	72.47069	37.86587	0	0	7	44.126	213.292	28.602	0	0	214.515	10.091	17237
0.083333333	0	30	69.7643	36.8501	0	0	7	40.893	207.115	27.556	0	0	206.673	9.748	16453
0.09375	0	30	67.49915	36.47441	0	0	7	39.927	201.059	26.776	0	0	200.8215	9.503	16548
0.104166667	0	30	62.83833	34.38721	0	0	7	38.351	196.112	26.051	0	0	195.3855	8.918	16295
0.114583333	0	30	62.46546	34.67942	0	0	7	33.82	190.698	24.946	0	0	187.098	8.877	14743
0.125	0	30	53.74197	32.06695	0	0	7	30.127	183.215	23.705	0	0	177.78525	7.893	13613
0.135416667	0	30	54.44886	29.89975	0	0	7	27.179	174.894	22.453	0	0	168.3945	7.732	12807
0.145833333	0	30	50.06769	27.06813	0	0	7	24.696	166.418	21.235	0	0	159.26175	7.093	12173
0.15625	0	30	46.35457	24.70265	0	0	7	22.34	157.98	20.036	0	0	150.267	6.549	11533
0.166666667	0	30	44.35819	23.38772	0	0	7	22.416	150.774	19.243	0	0	144.32475	6.248	12198
0.177083333	0	30	42.57931	22.19802	0	0	7	20.641	144.789	18.381	0	0	137.85825	5.974	11640
0.1875	0	30	40.00033	20.31607	0	0	7	20.38	139.342	17.747	0	0	133.10175	5.582	11978
0.197916667	0	30	40.38873	20.54218	0	0	7	21.877	136.217	17.566	0	0	131.745	5.628	13272
0.208333333	0	30	40.77713	20.71611	0	0	7	20.272	133.834	17.123	0	0	128.42175	5.661	12452
0.21875	0	30	40.46641	20.7509	0	0	7	21.441	131.837	17.031	0	0	127.73175	5.635	13453
0.229166667	0	30	40.83539	20.66393	0	0	7	21.895	131.328	17.025	0	0	127.686	5.658	13815
0.239583333	0	30	40.46641	20.61175	0	0	7	21.843	131.113	16.995	0	0	127.46325	5.622	13803
0.25	0	30	40.50525	20.54218	0	0	7	19.724	129.632	16.595	0	0	124.46325	5.607	12514
0.260416667	0	30	40.52467	20.43782	0	0	7	19.397	127.223	16.291	0	0	122.18325	5.591	12542
0.270833333	0	30	40.31105	20.40303	0	0	7	18.065	124.57	15.848	0	0	118.86225	5.556	11865
0.28125	0	30	40.11685	20.15953	0	0	7	18.032	122.009	15.56	0	0	116.70075	5.511	12118
0.291666667	0	30	40.04693	20.02734	0	0	7	17.431	119.832	15.252	0	0	114.38625	5.484	11906
0.302083333	0	30	40.34212	19.99951	0	0	7	17.354	117.937	15.032	0	0	112.74225	5.499	12059
0.3125	0	30	40.58293	20.10039	0	0	7	17.689	116.835	14.947	0	0	112.10325	5.525	12446
0.322916667	0	30	40.89365	20.40303	0	0	7	18.368	116.724	15.01	0	0	112.5765	5.578	12982
0.333333333	0	30	41.16553	20.82047	0	0	7	18.373	116.978	15.039	0	0	112.7925	5.637	12956
0.34375	0	30	41.86465	21.16834	0	0	7	18.087	116.911	15	0	0	112.4985	5.723	12745
0.354166667	0	30	42.42395	21.6136	0	0	7	19.31	117.556	15.207	0	0	114.05475	5.813	13597
0.364583333	0	30	43.94649	22.1354	0	0	7	20.389	119.384	15.53	0	0	116.47725	5.993	14171
0.375	0	30	48.77431	24.68178	0	0	7	25.748	121.592	16.371	0	0	122.78325	6.634	17637
0.385416667	0	30	59.88648	29.65625	0	0	7	27.434	129.566	17.444	0	0	130.833	8.008	17635
0.395833333	0	30	71.46084	34.24807	0	0	7	38.139	139.287	19.714	0	0	147.855	9.427	22461
0.40625	0	30	80.00567	37.93544	0	0	7	50.426	153.938	22.707	0	0	170.30325	10.54	26276
0.416666667	0	30	94.90087	43.39692	0	0	7	54.355	171.093	25.05	0	0	187.8735	12.31	25598
0.427083333	0	30	105.7761	46.61468	0	0	7	64.853	185.275	27.792	0	0	208.44	13.57	27780
0.4375	0	30	115.2104	49.24802	0	0	7	75.754	200.681	30.715	0	0	230.3625	14.667	29551
0.447916667	0	30	120.011	49.99941	0	0	7	88.949	214.334	33.698	0	0	252.73575	15.223	31861
0.458333333	0	30	118.9701	49.24802	0	0	7	96.678	230.083	36.307	0	0	272.301	15.156	32171
0.46875	0	30	112.1109	45.74154	0	0	7	102.536	243.93	38.496	0	0	288.7215	14.36	32180
0.479166667	0	30	102.4553	40.85751	0	0	7	106.178	255.77	40.216	0	0	301.623	13.203	31869
0.489583333	0	30	94.81153	39.03469	0	0	7	95.513	269.734	40.583	0	0	304.3725	12.425	28047
0.5	0	30	88.37961	36.8501	0	0	7	91.175	273.186	40.485	0	0	303.6345	11.704	26695
0.510416667	0	30	81.2874	34.24807	0	0	7	90.707	271.839	40.283	0	0	302.12175	10.89	26690
0.520833333	0	30	75.7721	32.16088	0	0	7	86.229	271.755	39.776	0	0	298.32	10.241	25572
0.53125	0	30	70.37332	30.77985	0	0	7	85.708	271.04	39.639	0	0	297.29025	9.671	25496
0.541666667	0	30	68.27595	29.79539	0	0	7	74.128	271.535	38.407	0	0	288.0525	9.376	22401
0.552083333	0	30	67.03307	29.23881	0	0	7	87.453	263.672	39.014	0	0	292.60425	9.245	26555
0.5625	0	30	66.76507	28.52221	0	0	7	85.832	266.445	39.142	0	0	293.56425	9.167	25905
0.572916667	0	30	67.07967	27.95867	0	0	7	80.16	267.819	38.664	0	0	289.98225	9.131	24310
0.583333333	0	30	68.08952	28.12564	0	0	7	76.218	265.864	38.009	0	0	285.06825	9.209	23404
0.59375	0	30	68.72261	27.55166	0	0	7	65.424	263.151	36.508	0	0	273.81225	9.167	20560
0.604166667	0	30	68.31479	27.4647	0	0	7	57.193	253.853	34.561	0	0	259.20525	9.064	18732
0.614583333	0	30	65.16874	26.45589	0	0	7	76.515	243.929	35.605	0	0	267.03675	8.751	25320
0.625	0	30	61.64516	26.1776	0	0	7	70.05	248.609	35.407	0	0	265.5495	8.428	23046
0.635416667	0	30	59.76219	26.28891	0	0	7	64.178	247.734	34.657	0	0	259.92675	8.257	21357
0.645833333	0	30	58.94655	26.78984	0	0	7	66.787	243.61	34.489	0	0	258.6645	8.225	22487
0.65625	0	30	59.38933	27.29076	0	0	7	53.093	242.491	32.843	0	0	246.32025	8.252	18221
0.666666667	0	30	60.21274	27.12379	0	0	7	48.589	232.067	31.184	0	0	233.88	8.255	17442
0.677083333	0	30	62.42662	27.42295	0	0	7	51.669	222.927	30.511	0	0	228.83025	8.443	19246
0.6875	0	30	65.86786	28.33436	0	0	7	50.501	218.476	29.886	0	0	224.14725	8.786	19197
0.697916667	0	30	65.61928	28.2787	0	0	7	51.124	215.949	29.675	0	0	222.561	8.754	19637
0.708333333	0	30	64.00353	27.7082	0	0	7	49	214.119	29.235	0	0	219.2655	8.559	19014
0.71875	0	30	59.54469	26.68548	0	0	7	46.94	211.29	28.692	0	0	215.1915	8.085	18480
0.729166667	0	30	58.34064	26.57068	0	0	7	45.213	206.648	27.985	0	0	209.8845	7.953	18208
0.739583333	0	30	57.33857	26.62286	0	0	7	45.476	203.928	27.712	0	0	207.837	7.865	18547
0.75	0	30	58.6902	27.4647	0	0	7	45.367	202.095	27.496	0	0	206.2185	8.041	18666
0.760416667	0	30	60.46908	28.33436	0	0	7	45.055	200.656	27.301	0	0	204.759	8.256	18670
0.770833333	0	30	63.25004	29.26664	0	0	7	44.733	199.403	27.126	0	0	203.4465	8.56	18654
0.78125	0	30	62.37225	30.63027	0	0	7	56.415	199.337	28.417	0	0	213.12675	8.64	23137
0.791666667	0	30	62.21689	30.58853	0	0	7	56.515	205.917	29.159	0	0	218.69325	8.647	22509
0.802083333	0	30	62.01492	28.16043	0	0	7	56.336	210.193	29.614	0	0	222.10725	8.442	22031
0.8125	0	30	66.41162	29.79539	0	0	7	58.428	213.092	30.169	0	0	226.26675	8.962	22489
0.822916667	0	30	67.18843	29.82322	0	0	7	49.053	215.986	29.449	0	0	220.866	9.007	18876
0.833333333	0	30	68.47015	30.30328	0	0	7	53.236	212.866	29.567	0	0	221.75175	9.157	20674
0.84375	0	30	71.88808	32.13305	0	0	7	63.453	213.65	30.789	0	0	230.919	9.633	24145
0.854166667	0	30	75.64392	33.77149	0	0	7	60.41	220.002	31.157	0	0	233.67675	10.094	22518
0.864583333	0	30	77.44222	34.30373	0	0	7	61.911	222.34	31.583	0	0	236.8755	10.302	22803
0.875	0	30	80.08335	35.63953	0	0	7	59.52	224.886	31.601	0	0	237.00525	10.634	21780
0.885416667	0	30	82.60408	36.06393	0	0	7	51.651	225.05	30.745	0	0	230.5845	10.852	19067
0.895833333	0	30	83.83531	35.93174	0	0	7	72.083	220.693	32.531	0	0	243.98025	11	26211
0.90625	0	30	84.21983	35.45168	0	0	7	68.088	229.788	33.097	0	0	248.22975	11.01	24096
0.916666667	0	30	83.377	35.69519	0	0	7	65.824	233.33	33.239	0	0	249.29475	10.964	23071
0.927083333	0	30	81.99584	35.62561	0	0	7	63.988	234.546	33.17	0	0	248.778	10.841	22388
0.9375	0	30	80.14161	35.37863	0	0	7	49.154	234.201	31.484	0	0	236.12925	10.613	17483
0.947916667	0	30	77.75294	34.9438	0	0	7	72.372	225.584	33.106	0	0	248.2965	10.429	25814
0.958333333	0	30	75.6245	34.14371	0	0	7	66.462	233.572	33.337	0	0	250.02825	10.192	23248
0.96875	0	30	71.87255	32.70355	0	0	7	69.61	234.906	33.835	0	0	253.76325	9.775	24098
0.979166667	0	30	69.45669	31.46515	0	0	7	64.946	237.889	33.648	0	0	252.36225	9.464	22402
0.989583333	0	30	67.49915	30.68245	0	0	7	57.161	237.287	32.716	0	0	245.373	9.207	19962
1	0	30	63.63455	30.24762	0	0	7	51.268	232.285	31.506	0	0	236.29425	8.811	18363
1.010416667	0	30	61.67313	30.21283	0	0	7	50.515	225.629	30.683	0	0	230.12025	8.618	18618
1.020833333	0	30	61.71973	31.04771	0	0	7	50.619	220.807	30.158	0	0	226.188	8.675	19046
1.03125	0	30	62.16018	31.67387	0	0	7	62.569	217.942	31.168	0	0	233.75925	8.796	23433
1.041666667	0	30	64.57526	33.15925	0	0	7	59.617	222.662	31.364	0	0	235.23225	9.127	22011
1.052083333	0	30	67.84871	35.11773	0	0	7	63.857	223.751	31.956	0	0	239.673	9.582	23310
1.0625	0	30	72.14054	37.86587	0	0	7	64.284	226.902	32.354	0	0	242.655	10.181	23158
1.072916667	0	30	72.47069	37.86587	0	0	7	41.49	228.286	29.975	0	0	224.81325	10.134	15122
1.083333333	0	30	69.7643	36.8501	0	0	7	39.669	215.549	28.358	0	0	212.682	9.773	15319
1.09375	0	30	67.49915	36.47441	0	0	7	37.972	206.021	27.11	0	0	203.32725	9.514	15342
1.104166667	0	30	62.83833	34.38721	0	0	7	35.127	197.957	25.898	0	0	194.2365	8.913	14751
1.114583333	0	30	62.24019	34.67942	0	0	7	32.712	190.074	24.754	0	0	185.655	8.852	14287
1.125	0	30	53.74197	32.06695	0	0	7	27.94	184.111	23.561	0	0	176.709	7.889	12478
1.135416667	0	30	54.44886	29.89975	0	0	7	26.386	173.884	22.252	0	0	166.8915	7.726	12477
1.145833333	0	30	50.06769	27.06813	0	0	7	22.936	164.551	20.832	0	0	156.23925	7.081	11347
1.15625	0	30	46.35457	24.70265	0	0	7	21.103	155.12	19.58	0	0	146.85225	6.535	11037
1.166666667	0	30	44.35819	23.38772	0	0	7	19.02	146.286	18.367	0	0	137.75475	6.221	10473
1.177083333	0	30	42.57931	22.19802	0	0	7	17.213	137.703	17.213	0	0	129.09675	5.937	10000
1.1875	0	30	40.00033	20.31607	0	0	7	18.179	131.327	16.612	0	0	124.5885	5.547	11258
1.197916667	0	30	40.38873	20.54218	0	0	7	16.336	126.036	15.819	0	0	118.64325	5.573	10436
1.208333333	0	30	40.77713	20.71611	0	0	7	16.413	121.231	15.294	0	0	114.7035	5.604	10976
1.21875	0	30	40.46641	20.7509	0	0	7	16.295	117.792	14.899	0	0	111.7395	5.568	11250
1.229166667	0	30	40.83539	20.66393	0	0	7	16.59	115.483	14.675	0	0	110.061	5.585	11740
1.239583333	0	30	40.46641	20.61175	0	0	7	16.095	113.574	14.408	0	0	108.05775	5.541	11562
1.25	0	30	40.50525	20.54218	0	0	7	16.607	112.322	14.325	0	0	107.4405	5.536	12124
1.260416667	0	30	40.52467	20.43782	0	0	7	17.139	112.12	14.362	0	0	107.71575	5.53	12578
1.270833333	0	30	40.31105	20.40303	0	0	7	15.527	110.946	14.053	0	0	105.3945	5.5	11399
1.28125	0	30	40.11685	20.15953	0	0	7	15.322	109.072	13.822	0	0	103.662	5.456	11448
1.291666667	0	30	40.04693	20.02734	0	0	7	15.969	108.282	13.806	0	0	103.54275	5.439	12090
1.302083333	0	30	40.34212	19.99951	0	0	7	16.401	108.459	13.873	0	0	104.04975	5.463	12429
1.3125	0	30	40.58293	20.10039	0	0	7	15.204	107.796	13.667	0	0	102.50025	5.485	11500
1.322916667	0	30	40.89365	20.40303	0	0	7	15.312	106.777	13.566	0	0	101.74125	5.533	11717
1.333333333	0	30	41.16553	20.82047	0	0	7	15.26	106.143	13.489	0	0	101.169	5.588	11751
1.34375	0	30	41.86465	21.16834	0	0	7	14.844	105.33	13.353	0	0	100.14525	5.671	11489
1.354166667	0	30	42.42395	21.6136	0	0	7	16.531	105.985	13.613	0	0	102.09675	5.763	12859
1.364583333	0	30	43.94649	22.1354	0	0	7	16.082	106.97	13.673	0	0	102.54375	5.935	12350
1.375	0	30	48.77431	24.68178	0	0	7	15.936	107.218	13.684	0	0	102.6285	6.55	12194
1.385416667	0	30	59.88648	29.65625	0	0	7	20.373	110.631	14.556	0	0	109.17	7.918	15329
1.395833333	0	30	71.46084	34.24807	0	0	7	34.104	121.895	17.333	0	0	129.999	9.352	22901
1.40625	0	30	80.00567	37.93544	0	0	7	40.213	138.359	19.841	0	0	148.80975	10.45	23690
1.416666667	0	30	94.90087	43.39692	0	0	7	47.039	153.964	22.334	0	0	167.50275	12.224	24749
1.427083333	0	30	105.7761	46.61468	0	0	7	57.989	169.552	25.282	0	0	189.61725	13.491	27249
1.4375	0	30	115.2104	49.24802	0	0	7	70.303	186.609	28.546	0	0	214.0935	14.599	29504
1.447916667	0	30	120.011	49.99941	0	0	7	84.776	204.221	32.111	0	0	240.831	15.174	31868
1.458333333	0	30	118.9701	49.24802	0	0	7	93.644	223.267	35.212	0	0	264.09225	15.121	32126
1.46875	0	30	112.1109	45.74154	0	0	7	99.804	240.029	37.759	0	0	283.194	14.337	31909
1.479166667	0	30	102.4553	40.85751	0	0	7	105.525	253.607	39.904	0	0	299.277	13.193	31927
1.489583333	0	30	94.81153	39.03469	0	0	7	109.395	265.112	41.612	0	0	312.08925	12.457	31719
1.5	0	30	88.37961	36.8501	0	0	7	109.831	274.877	42.745	0	0	320.58975	11.775	30926
1.510416667	0	30	81.2874	34.24807	0	0	7	96.363	284.365	42.303	0	0	317.27325	10.953	27039
1.520833333	0	30	75.7721	32.16088	0	0	7	91.204	283.895	41.678	0	0	312.58275	10.3	25844
1.53125	0	30	70.37332	30.77985	0	0	7	87.717	281.521	41.026	0	0	307.698	9.715	25174
1.541666667	0	30	68.27595	29.79539	0	0	7	85.221	278.503	40.414	0	0	303.1035	9.439	24783
1.552083333	0	30	67.03307	29.23881	0	0	7	82.967	275.462	39.826	0	0	298.69125	9.27	24444
1.5625	0	30	66.76507	28.52221	0	0	7	75.856	272.967	38.758	0	0	290.68575	9.155	22762
1.572916667	0	30	67.07967	27.95867	0	0	7	82.171	266.588	38.751	0	0	290.6325	9.134	24940
1.583333333	0	30	68.08952	28.12564	0	0	7	78.986	266.35	38.371	0	0	287.78025	9.22	24113
1.59375	0	30	68.72261	27.55166	0	0	7	75.525	264.508	37.782	0	0	283.36125	9.206	23320
1.604166667	0	30	68.31479	27.4647	0	0	7	70.878	261.619	36.944	0	0	277.08075	9.139	22247
1.614583333	0	30	65.16874	26.45589	0	0	7	68.388	257.161	36.172	0	0	271.29075	8.769	21875
1.625	0	30	61.64516	26.1776	0	0	7	67.193	252.816	35.557	0	0	266.6745	8.432	21863
1.635416667	0	30	59.76219	26.28891	0	0	7	64.178	249.278	34.828	0	0	261.213	8.262	21236
1.645833333	0	30	58.94655	26.78984	0	0	7	63.867	245.083	34.328	0	0	257.4585	8.22	21473
1.65625	0	30	59.38933	27.29076	0	0	7	61.006	242.064	33.674	0	0	252.558	8.278	20822
1.666666667	0	30	60.21274	27.12379	0	0	7	58.938	238.269	33.023	0	0	247.6725	8.313	20463
1.677083333	0	30	62.42662	27.42295	0	0	7	56.688	234.423	32.346	0	0	242.59275	8.501	20034
1.6875	0	30	65.86786	28.33436	0	0	7	53.634	230.37	31.556	0	0	236.67	8.839	19328
1.697916667	0	30	65.61928	28.2787	0	0	7	51.406	225.698	30.789	0	0	230.91975	8.789	18928
1.708333333	0	30	64.00353	27.7082	0	0	7	49.195	221.064	30.029	0	0	225.216	8.583	18510
1.71875	0	30	59.54469	26.68548	0	0	7	47.658	216.47	29.348	0	0	220.107	8.105	18319
1.729166667	0	30	58.34064	26.57068	0	0	7	46.49	212.295	28.754	0	0	215.65425	7.977	18224
1.739583333	0	30	57.33857	26.62286	0	0	7	48.046	208.894	28.549	0	0	214.11675	7.891	19106
1.75	0	30	58.6902	27.4647	0	0	7	57.039	208.01	29.45	0	0	220.87425	8.102	22491
1.760416667	0	30	60.46908	28.33436	0	0	7	55.701	212.338	29.782	0	0	223.36575	8.333	21604
1.770833333	0	30	63.25004	29.26664	0	0	7	58.01	214.321	30.259	0	0	226.9425	8.658	22228
1.78125	0	30	62.37225	30.63027	0	0	7	55.668	216.961	30.292	0	0	227.19075	8.699	21169
1.791666667	0	30	62.21689	30.58853	0	0	7	52.024	217.266	29.921	0	0	224.40825	8.671	19849
1.802083333	0	30	62.01492	28.16043	0	0	7	45.017	214.888	28.878	0	0	216.58725	8.419	17451
1.8125	0	30	66.41162	29.79539	0	0	7	46.165	209.498	28.407	0	0	213.0525	8.907	18335
1.822916667	0	30	67.18843	29.82322	0	0	7	55.569	207.466	29.226	0	0	219.19575	9	22018
1.833333333	0	30	68.47015	30.30328	0	0	7	60.529	211.49	30.224	0	0	226.68225	9.178	23369
1.84375	0	30	71.88808	32.13305	0	0	7	61.743	216.767	30.946	0	0	232.092	9.638	23270
1.854166667	0	30	75.64392	33.77149	0	0	7	68.389	220.745	32.126	0	0	240.945	10.124	25050
1.864583333	0	30	77.44222	34.30373	0	0	7	59.486	227.498	31.887	0	0	239.15325	10.311	21540
1.875	0	30	80.08335	35.63953	0	0	7	52.76	226.713	31.053	0	0	232.8945	10.616	19321
1.885416667	0	30	82.60408	36.06393	0	0	7	57.213	222.75	31.107	0	0	233.3025	10.864	21190
1.895833333	0	30	83.83531	35.93174	0	0	7	73.914	222.492	32.934	0	0	247.005	11.012	26591
1.90625	0	30	84.21983	35.45168	0	0	7	69.168	232.016	33.465	0	0	250.98675	11.021	24225
1.916666667	0	30	83.377	35.69519	0	0	7	69.099	235.353	33.828	0	0	253.71	10.982	23902
1.927083333	0	30	81.99584	35.62561	0	0	7	71.195	237.545	34.304	0	0	257.283	10.876	24339
1.9375	0	30	80.14161	35.37863	0	0	7	62.901	240.696	33.733	0	0	252.9975	10.683	21529
1.947916667	0	30	77.75294	34.9438	0	0	7	80.108	237.037	35.238	0	0	264.28725	10.495	26978
1.958333333	0	30	75.6245	34.14371	0	0	7	78.102	244.79	35.877	0	0	269.07675	10.271	25693
1.96875	0	30	71.87255	32.70355	0	0	7	76.103	248.744	36.094	0	0	270.70575	9.845	24779
1.979166667	0	30	69.45669	31.46515	0	0	7	74.18	250.464	36.072	0	0	270.537	9.54	24086
1.989583333	0	30	67.49915	30.68245	0	0	7	71.575	250.815	35.821	0	0	268.65825	9.304	23308
2	0	30	63.63455	30.24762	0	0	7	63.658	250.048	34.856	0	0	261.4215	8.915	21017
2.010416667	0	30	61.67313	30.21283	0	0	7	62.386	245.092	34.164	0	0	256.2315	8.727	21014
2.020833333	0	30	61.71973	31.04771	0	0	7	52.899	229.84	31.415	0	0	235.6155	8.715	19118
2.03125	0	30	62.16018	31.67387	0	0	7	52.252	230.443	31.41	0	0	235.57875	8.804	18847
2.041666667	0	30	64.57526	33.15925	0	0	7	50.484	226.872	30.817	0	0	231.12975	9.11	18509
2.052083333	0	30	67.84871	35.11773	0	0	7	48.16	224.191	30.261	0	0	226.959	9.529	17886
2.0625	0	30	72.14054	37.86587	0	0	7	46.299	221.091	29.71	0	0	222.825	10.098	17445
2.072916667	0	30	72.47069	37.86587	0	0	7	43.994	217.463	29.051	0	0	217.881	10.105	16858
2.083333333	0	30	69.7643	36.8501	0	0	7	43.274	223.73	29.667	0	0	222.50325	9.814	16116
2.09375	0	30	67.49915	36.47441	0	0	7	41.902	215.441	28.594	0	0	214.45275	9.56	16206
2.104166667	0	30	62.83833	34.38721	0	0	7	39.874	208.064	27.549	0	0	206.61525	8.965	15965
2.114583333	0	30	62.24019	34.67942	0	0	7	35.792	205.128	26.769	0	0	200.76675	8.915	14494
2.125	0	30	53.74197	32.06695	0	0	7	32.732	201.669	26.044	0	0	195.33375	7.967	13423
2.135416667	0	30	54.44886	29.89975	0	0	7	29.916	194.545	24.94	0	0	187.05075	7.81	12660
2.145833333	0	30	50.06769	27.06813	0	0	7	27.359	185.932	23.699	0	0	177.7425	7.17	12059
2.15625	0	30	46.35457	24.70265	0	0	7	24.894	177.134	22.448	0	0	168.357	6.625	11453
2.166666667	0	30	44.35819	23.38772	0	0	7	24.547	166.528	21.231	0	0	159.2295	6.311	12083
2.177083333	0	30	42.57931	22.19802	0	0	7	22.366	157.921	20.032	0	0	150.23925	6.026	11554
2.1875	0	30	40.00033	20.31607	0	0	7	21.945	151.216	19.24	0	0	144.30075	5.629	11875
2.197916667	0	30	40.38873	20.54218	0	0	7	22.652	142.754	18.378	0	0	137.838	5.653	13101
2.208333333	0	30	40.77713	20.71611	0	0	7	20.837	138.863	17.744	0	0	133.083	5.68	12323
2.21875	0	30	40.46641	20.7509	0	0	7	21.873	136.2	17.564	0	0	131.72775	5.652	13271
2.229166667	0	30	40.83539	20.66393	0	0	7	21.762	132.325	17.121	0	0	128.406	5.661	13614
2.239583333	0	30	40.46641	20.61175	0	0	7	21.632	131.628	17.029	0	0	127.71675	5.623	13604
2.25	0	30	40.50525	20.54218	0	0	7	20.064	133.141	17.023	0	0	127.671	5.621	12382
2.260416667	0	30	40.52467	20.43782	0	0	7	20.063	132.876	16.993	0	0	127.449	5.613	12408
2.270833333	0	30	40.31105	20.40303	0	0	7	18.792	130.547	16.593	0	0	124.449	5.579	11767
2.28125	0	30	40.11685	20.15953	0	0	7	18.741	127.865	16.29	0	0	122.172	5.533	12006
2.291666667	0	30	40.04693	20.02734	0	0	7	17.993	124.63	15.847	0	0	118.8525	5.503	11805
2.302083333	0	30	40.34212	19.99951	0	0	7	17.836	122.194	15.559	0	0	116.69175	5.516	11951
2.3125	0	30	40.58293	20.10039	0	0	7	17.901	119.353	15.25	0	0	114.378	5.535	12317
2.322916667	0	30	40.89365	20.40303	0	0	7	18.217	117.066	15.031	0	0	112.7355	5.579	12825
2.333333333	0	30	41.16553	20.82047	0	0	7	18.085	116.431	14.946	0	0	112.0965	5.634	12800
2.34375	0	30	41.86465	21.16834	0	0	7	17.936	117.147	15.009	0	0	112.569	5.723	12600
2.354166667	0	30	42.42395	21.6136	0	0	7	18.882	116.461	15.038	0	0	112.78575	5.808	13408
2.364583333	0	30	43.94649	22.1354	0	0	7	19.444	115.546	14.999	0	0	112.49175	5.977	13952
2.375	0	30	48.77431	24.68178	0	0	7	23.457	113.4	15.206	0	0	114.04725	6.598	17235
2.385416667	0	30	59.88648	29.65625	0	0	7	23.953	115.809	15.529	0	0	116.46825	7.948	17233
2.395833333	0	30	71.46084	34.24807	0	0	7	30.862	116.464	16.37	0	0	122.772	9.322	21804
2.40625	0	30	80.00567	37.93544	0	0	7	37.611	119.367	17.442	0	0	130.815	10.375	25418
2.416666667	0	30	94.90087	43.39692	0	0	7	41.553	135.841	19.71	0	0	147.828	12.142	24776
2.427083333	0	30	105.7761	46.61468	0	0	7	51.378	152.939	22.702	0	0	170.26425	13.41	26842
2.4375	0	30	115.2104	49.24802	0	0	7	59.827	165.562	25.043	0	0	187.824	14.489	28519
2.447916667	0	30	120.011	49.99941	0	0	7	70.934	179.123	27.784	0	0	208.38075	15.038	30707
2.458333333	0	30	118.9701	49.24802	0	0	7	79.066	197.282	30.705	0	0	230.28975	14.98	31000
2.46875	0	30	112.1109	45.74154	0	0	7	86.766	216.416	33.687	0	0	252.65175	14.21	31009
2.479166667	0	30	102.4553	40.85751	0	0	7	92.678	233.97	36.294	0	0	272.2065	13.08	30713
2.489583333	0	30	94.81153	39.03469	0	0	7	87.816	258.525	38.482	0	0	288.61725	12.359	27093
2.5	0	30	88.37961	36.8501	0	0	7	87.877	273.937	40.202	0	0	301.512	11.695	25812
2.510416667	0	30	81.2874	34.24807	0	0	7	88.664	276.448	40.568	0	0	304.26	10.899	25808
2.520833333	0	30	75.7721	32.16088	0	0	7	85.233	278.994	40.47	0	0	303.52275	10.262	24748
2.53125	0	30	70.37332	30.77985	0	0	7	84.593	277.82	40.268	0	0	302.01075	9.691	24677
2.541666667	0	30	68.27595	29.79539	0	0	7	74.785	283.068	39.761	0	0	298.2105	9.418	21745
2.552083333	0	30	67.03307	29.23881	0	0	7	86.217	270.4	39.624	0	0	297.18075	9.264	25678
2.5625	0	30	66.76507	28.52221	0	0	7	81.765	263.773	38.393	0	0	287.94825	9.143	25062
2.572916667	0	30	67.07967	27.95867	0	0	7	78.638	272.359	39	0	0	292.49775	9.142	23552
2.583333333	0	30	68.08952	28.12564	0	0	7	76.377	275.771	39.128	0	0	293.457	9.244	22693
2.59375	0	30	68.72261	27.55166	0	0	7	67.64	280.213	38.65	0	0	289.87725	9.234	20001
2.604166667	0	30	68.31479	27.4647	0	0	7	61.559	280.401	37.996	0	0	284.967	9.172	18269
2.614583333	0	30	65.16874	26.45589	0	0	7	76.206	252.254	36.495	0	0	273.71625	8.779	24508
2.625	0	30	61.64516	26.1776	0	0	7	66.56	244.38	34.549	0	0	259.11675	8.401	22354
2.635416667	0	30	59.76219	26.28891	0	0	7	64.302	256.031	35.593	0	0	266.9445	8.286	20755
2.645833333	0	30	58.94655	26.78984	0	0	7	66.782	251.767	35.394	0	0	265.45725	8.254	21824
2.65625	0	30	59.38933	27.29076	0	0	7	54.873	256.932	34.645	0	0	259.8375	8.309	17785
2.666666667	0	30	60.21274	27.12379	0	0	7	52.698	257.595	34.477	0	0	258.5775	8.358	17047
2.677083333	0	30	62.42662	27.42295	0	0	7	54.391	241.096	32.832	0	0	246.23925	8.516	18755
2.6875	0	30	65.86786	28.33436	0	0	7	51.534	229.032	31.174	0	0	233.805	8.827	18708
2.697916667	0	30	65.61928	28.2787	0	0	7	51.376	223.134	30.501	0	0	228.75825	8.78	19125
2.708333333	0	30	64.00353	27.7082	0	0	7	49.002	219.893	29.877	0	0	224.079	8.579	18535
