#1
double t_data(1344,16)	#"t"	"S.I"	"S.S"	"X.I"	"X.S"	"X.H"	"X.A"	"X.P"	"S.O2"	"S.NO"	"S.NH"	"S.ND"	"X.ND"	"S.ALK"	"S.P"	"Qstrm"
10.64583333	30	58.94655	81.5974683544304	323.332911392405	44.9924050632911	0	0	0	0	26.78984	5.89466	16.9143924050633	7	8.55423186708861	20848
10.65625	30	59.38933	77.8911392405063	318.749367088608	44.0708860759494	0	0	0	0	27.29076	5.93893	16.5681012658228	7	8.60401593881857	20232
10.66666667	30	60.21274	75.6658227848101	315.273417721519	43.4379746835443	0	0	0	0	27.12379	6.02127	16.3299746835443	7	8.63887539029536	19893
10.67708333	30	62.42662	72.9291139240506	310.572151898734	42.6113924050633	0	0	0	0	27.42295	6.24266	16.0192784810127	7	8.82240404008439	19487
10.6875	30	65.86786	69.426582278481	306.655696202532	41.7873417721519	0	0	0	0	28.33436	6.58679	15.7093797468354	7	9.15929997890295	18819
10.69791667	30	65.61928	66.8405063291139	301.530379746835	40.9303797468354	0	0	0	0	28.2787	6.56193	15.3872658227848	7	9.1071038185654	18441
10.70833333	30	64.00353	64.026582278481	295.354430379747	39.9316455696203	0	0	0	0	27.7082	6.40035	15.0117594936709	7	8.89362412447258	18045
10.71875	30	59.54469	61.9417721518987	288.710126582278	38.9607594936709	0	0	0	0	26.68548	5.95447	14.6470886075949	7	8.40643821729958	17864
10.72916667	30	58.34064	60.1569620253165	281.83417721519	37.9987341772152	0	0	0	0	26.57068	5.83406	14.2853291139241	7	8.26638742616034	17775
10.73958333	30	57.33857	61.1139240506329	273.121518987342	37.1367088607595	0	0	0	0	26.62286	5.73386	13.9613544303797	7	8.16023203586497	18608
10.75	30	58.6902	68.6101265822785	258.86582278481	36.3860759493671	0	0	0	0	27.4647	5.86902	13.6790253164557	7	8.31949377637131	21808
10.76041667	30	60.46908	65.8481012658228	259.293670886076	36.126582278481	0	0	0	0	28.33436	6.04691	13.5815189873418	7	8.53207991561182	20969
10.77083333	30	63.25004	69.5746835443038	265.825316455696	37.2670886075949	0	0	0	0	29.26664	6.325	14.0100379746835	7	8.87722649789029	21559
10.78125	30	62.37225	67.5303797468354	271.653164556962	37.6873417721519	0	0	0	0	30.63027	6.23723	14.1680759493671	7	8.93088299578059	20558
10.79166667	30	62.21689	65.0278481012658	279.584810126582	38.2898734177215	0	0	0	0	30.58853	6.22169	14.394835443038	7	8.93335462025317	19310
10.80208333	30	62.01492	58.5810126582278	286.408860759494	38.3316455696202	0	0	0	0	28.16043	6.20149	14.410582278481	7	8.71549435654008	17043
10.8125	30	66.41162	60.2354430379747	280.530379746835	37.8632911392405	0	0	0	0	29.79539	6.64116	14.2341772151899	7	9.20343226793249	17878
10.82291667	30	67.18843	67.6772151898734	261.215189873418	36.5430379746835	0	0	0	0	29.82322	6.71884	13.7381772151899	7	9.22915226793249	21360
10.83333333	30	68.47015	70.0151898734177	253.510126582278	35.946835443038	0	0	0	0	30.30328	6.84702	13.5139873417722	7	9.35728477848102	22636
10.84375	30	71.88808	71.773417721519	261.078481012658	36.9835443037975	0	0	0	0	32.13305	7.18881	13.903582278481	7	9.82705935654008	22542
10.85416667	30	75.64392	79.0506329113924	265.167088607595	38.246835443038	0	0	0	0	33.77149	7.56439	14.3783670886076	7	10.3161480907173	24225
10.86458333	30	77.44222	71.1936708860759	281.237974683544	39.1594936708861	0	0	0	0	34.30373	7.74422	14.7214683544304	7	10.5389515295359	20907
10.875	30	80.08335	67.5113924050633	298.358227848101	40.6518987341772	0	0	0	0	35.63953	8.00834	15.2827594936709	7	10.9171366244726	18809
10.88541667	30	82.60408	72.3556962025316	290.794936708861	40.3493670886076	0	0	0	0	36.06393	8.26041	15.1691772151899	7	11.1530989345992	20576
10.89583333	30	83.83531	85.5050632911393	268.143037974684	39.293670886076	0	0	0	0	35.93174	8.38353	14.772253164557	7	11.2116085970464	25680
10.90625	30	84.21983	79.053164556962	275.215189873418	39.3632911392405	0	0	0	0	35.45168	8.42198	14.7981772151899	7	11.2058072679325	23444
10.91666667	30	58.89972	78.5314050632911	253.201582278481	36.859417721519	0	0	0	0	25.21603	5.88997	13.8568607594937	7	8.16438422995781	32755
10.92708333	30	45.89623	84.0636582278481	225.113898734177	34.3528227848101	0	0	0	0	19.94103	4.58962	12.9146708860759	7	6.56266090717299	42075
10.9375	30	32.58214	90.9102658227848	195.710215189873	31.8466075949367	0	0	0	0	14.38343	3.25821	11.9724430379747	7	4.91150108649789	51395
10.94791667	30	33.74996	91.3706835443038	172.670164556962	29.3376329113924	0	0	0	0	15.16794	3.375	11.0292658227848	7	4.99559715189873	60000
10.95833333	30	31.29594	80.8792658227848	160.651278481013	26.8365569620253	0	0	0	0	14.12981	3.12959	10.0889873417722	7	4.62622811181435	60000
10.96875	30	28.70829	67.4360379746835	151.537227848101	24.3305316455696	0	0	0	0	13.06289	2.87083	9.14675949367088	7	4.24316162447257	60000
10.97916667	30	26.98508	55.1430506329114	141.295050632911	21.8264556962025	0	0	0	0	12.22474	2.69851	8.20543037974683	7	3.9512708649789	60000
10.98958333	30	25.39768	43.5365696202532	130.345759493671	19.3202025316456	0	0	0	0	11.54478	2.53977	7.26325316455696	7	3.68380943037975	60000
11	30	21.64741	30.6572025316456	114.783721518987	16.1599113924051	0	0	0	0	10.28974	2.16474	6.07521518987342	7	3.16769709915612	60000
11.01041667	30	20.97709	27.4513417721519	111.303253164557	15.4170759493671	0	0	0	0	10.27639	2.09771	5.79592405063291	7	3.08745033755274	60000
11.02083333	30	19.14957	19.9305063291139	89.0327848101266	12.1070759493671	0	0	0	0	9.63307	1.91496	4.55151898734177	7	2.77784658227848	60000
11.03125	30	19.01998	19.0751518987342	86.4445569620253	11.7242025316456	0	0	0	0	9.69168	1.902	4.40767088607595	7	2.75994424050633	60000
11.04166667	30	19.41563	18.1313417721519	83.665253164557	11.3107721518987	0	0	0	0	9.96988	1.94156	4.25215189873418	7	2.80313849156118	60000
11.05208333	30	19.73493	16.6788101265823	79.614253164557	10.6991012658228	0	0	0	0	10.21458	1.97349	4.02226582278481	7	2.8309813185654	60000
11.0625	30	20.4807	16.2908227848101	79.6903670886076	10.664582278481	0	0	0	0	10.75012	2.04807	4.00924050632911	7	2.93667170886076	60000
11.07291667	30	19.90528	14.777417721519	74.7215063291139	9.94432911392405	0	0	0	0	10.40049	1.99053	3.73846835443038	7	2.8370198628692	60000
11.08333333	30	20.05395	14.3719113924051	75.8693670886076	10.0266455696203	0	0	0	0	10.59267	2.00539	3.76946835443038	7	2.8680073628692	54889
11.09375	30	19.79697	14.3122911392405	75.1551898734177	9.94074683544304	0	0	0	0	10.69766	1.9797	3.73715189873418	7	2.85264849156118	54086
11.10416667	30	18.54899	13.8490759493671	73.758746835443	9.73403797468354	0	0	0	0	10.15062	1.8549	3.65946835443038	7	2.6965898628692	52970
11.11458333	30	17.49174	11.7007088607595	68.169746835443	8.8743417721519	0	0	0	0	9.74617	1.74917	3.33626582278481	7	2.54784798523207	50691
11.125	30	14.57719	10.1132911392405	63.1370506329114	8.13903797468354	0	0	0	0	8.69797	1.45772	3.05974683544304	7	2.19457556962025	48790
11.13541667	30	14.44083	8.9583417721519	58.8814810126582	7.53791139240506	0	0	0	0	7.92996	1.44408	2.83374683544304	7	2.10037806962025	47180
11.14583333	30	13.08113	8.04741772151899	55.1578481012658	7.02284810126582	0	0	0	0	7.07206	1.30811	2.64015189873418	7	1.89944515822785	45723
11.15625	30	11.91068	7.1873670886076	51.4616582278481	6.51670886075949	0	0	0	0	6.34728	1.19107	2.44983544303797	7	1.72564962025316	44262
11.16666667	30	12.07421	7.60913924050633	52.064582278481	6.63026582278481	0	0	0	0	6.36609	1.20742	2.49263291139241	7	1.74441107594937	43968
11.17708333	30	11.46808	6.95667088607595	49.4437088607595	6.2666329113924	0	0	0	0	5.9787	1.14681	2.35589873417721	7	1.6502232278481	42579
11.1875	30	11.21244	7.1333164556962	49.5394050632911	6.29701265822785	0	0	0	0	5.69477	1.12124	2.36727848101266	7	1.60620737341772	41993
11.19791667	30	12.35592	8.29675949367089	52.9246329113924	6.80237974683544	0	0	0	0	6.28437	1.23559	2.55727848101266	7	1.76646404008439	42262
11.20833333	30	12.23645	7.57458227848101	50.9621392405063	6.50416455696202	0	0	0	0	6.21652	1.22365	2.44515189873418	7	1.74151015822785	40639
11.21875	30	13.03216	8.55182278481013	53.933	6.94279746835443	0	0	0	0	6.6828	1.30322	2.61006329113924	7	1.86041860759494	40646
11.22916667	30	13.66647	9.0590253164557	55.8517215189873	7.21240506329114	0	0	0	0	6.91564	1.36665	2.71139240506329	7	1.94112520042194	40081
11.23958333	30	13.84339	9.2383164556962	56.9970632911392	7.35939240506329	0	0	0	0	7.05119	1.38434	2.76672151898734	7	1.97177512658228	39182
11.25	30	13.36033	8.09782278481013	54.2615063291139	6.92877215189873	0	0	0	0	6.77567	1.33603	2.60481012658228	7	1.89506751054852	37139
11.26041667	30	13.71303	8.16883544303797	54.6345569620253	6.97806329113924	0	0	0	0	6.9159	1.3713	2.62336708860759	7	1.93769142405063	36275
11.27083333	30	13.52472	7.57315189873418	53.0031898734177	6.73056962025316	0	0	0	0	6.8454	1.35247	2.53032911392405	7	1.90837075949367	34780
11.28125	30	13.98687	7.84336708860759	53.9613544303797	6.86713924050633	0	0	0	0	7.02868	1.39869	2.58164556962025	7	1.96643296413502	34117
11.29166667	30	14.18776	7.71429113924051	53.8422278481013	6.83981012658228	0	0	0	0	7.09525	1.41878	2.57129113924051	7	1.98785842827004	33039
11.30208333	30	14.79765	7.94432911392405	54.8724810126582	6.97949367088608	0	0	0	0	7.3359	1.47977	2.62392405063291	7	2.06312283755274	32287
11.3125	30	15.58296	8.45772151898734	56.927417721519	7.26496202531646	0	0	0	0	7.71811	1.5583	2.73120253164557	7	2.1693560443038	31744
11.32291667	30	16.53364	9.21925316455696	59.9184810126582	7.68186075949367	0	0	0	0	8.24911	1.65336	2.88794936708861	7	2.30589161392405	31335
11.33333333	30	17.11058	9.48215189873418	61.7318607594937	7.91267088607595	0	0	0	0	8.65409	1.71106	2.9746835443038	7	2.39494612869198	30422
11.34375	30	17.77019	9.54353164556962	62.9909873417722	8.05950632911392	0	0	0	0	8.98527	1.77702	3.02984810126582	7	2.48210900843882	29345
11.35416667	30	19.19307	10.8109113924051	67.5690253164557	8.7086329113924	0	0	0	0	9.77823	1.91931	3.274	7	2.68710833333333	29219
11.36458333	30	20.92269	11.9788987341772	72.2555063291139	9.35917721518987	0	0	0	0	10.53855	2.09227	3.51855696202532	7	2.91498308016878	28843
11.375	30	26.43597	16.9874303797468	84.1001392405063	11.2318734177215	0	0	0	0	13.37768	2.6436	4.22253164556962	7	3.66968180379747	31055
11.38541667	30	33.41365	18.632	92.2517088607595	12.3201012658228	0	0	0	0	16.5467	3.34137	4.63172151898734	7	4.54933929324894	30164
11.39583333	30	44.9885	28.8447594936709	112.546037974684	15.7101772151899	0	0	0	0	21.56103	4.49885	5.90605063291139	7	6.03796505274262	33592
11.40625	30	54.40784	40.8916582278481	135.029493670886	19.5466962025316	0	0	0	0	25.79799	5.44078	7.34841772151899	7	7.29618731012658	36115
11.41666667	30	65.66222	44.8975189873418	152.555911392405	21.9394683544304	0	0	0	0	30.02647	6.56622	8.24784810126582	7	8.66137817510548	34619
11.42708333	30	76.79009	56.0024810126582	173.851936708861	25.5393797468354	0	0	0	0	33.84078	7.67901	9.60126582278481	7	10.0193446518987	35682
11.4375	30	87.06025	67.9140253164557	196.505873417722	29.3799873417721	0	0	0	0	37.21491	8.70602	11.0451139240506	7	11.2766894936709	36376
11.44791667	30	94.44479	82.7969746835443	219.321936708861	33.5686582278481	0	0	0	0	39.34792	9.44448	12.619835443038	7	12.2010454535865	37553
11.45833333	30	96.06819	92.3022025316456	241.696607594937	37.1112025316456	0	0	0	0	39.76771	9.60682	13.9515063291139	7	12.4822838607595	36940
11.46875	30	92.7661	100.310962025316	262.580088607595	40.3208734177215	0	0	0	0	37.84881	9.27661	15.1583417721519	7	12.1477709810127	36059
11.47916667	30	86.79527	106.385202531646	281.747924050633	43.1254303797468	0	0	0	0	34.61254	8.67953	16.2127215189873	7	11.4683776265823	34891
11.48958333	30	81.03187	97.0496455696202	298.093316455696	43.9047721518987	0	0	0	0	33.36149	8.10319	16.5055569620253	7	10.9082430801688	30584
11.5	30	77.34961	95.0708227848101	308.584658227848	44.8511012658228	0	0	0	0	32.25111	7.73496	16.8611518987342	7	10.5384893248945	28485
11.51041667	30	73.43029	97.6237721518987	316.937949367089	46.062417721519	0	0	0	0	30.9377	7.34303	17.3166962025316	7	10.1403905168776	27592
11.52083333	30	70.53038	95.8099113924051	325.987	46.866329113924	0	0	0	0	29.93607	7.05304	17.6189240506329	7	9.84044783755274	25702
11.53125	30	67.84516	98.6443924050633	336.711126582278	48.3733797468354	0	0	0	0	29.67408	6.78452	18.1852911392405	7	9.64204426160338	24746
11.54166667	30	68.27595	89.046835443038	348.501265822785	48.6164556962025	0	0	0	0	29.79539	6.8276	18.2768607594937	7	9.69568339662447	21088
11.55208333	30	67.03307	104.208860759494	340.253164556962	49.3848101265823	0	0	0	0	29.23881	6.70331	18.5656708860759	7	9.56979590717299	24802
11.5625	30	66.76507	102.389873417722	343.53164556962	49.546835443038	0	0	0	0	28.52221	6.67651	18.6266329113924	7	9.49282607594937	24220
11.57291667	30	67.07967	95.9037974683544	344.575949367089	48.9417721518987	0	0	0	0	27.95867	6.70797	18.3993037974684	7	9.45313698312236	22794
11.58333333	30	68.08952	91.3544303797468	341.662025316456	48.1126582278481	0	0	0	0	28.12564	6.80895	18.0875569620253	7	9.52522641350211	21983
11.59375	30	68.72261	78.9354430379747	336.981012658228	46.2126582278481	0	0	0	0	27.55166	6.87226	17.3732784810127	7	9.47062904008439	19441
11.60416667	30	68.31479	69.3594936708861	324.369620253165	43.7481012658228	0	0	0	0	27.4647	6.83148	16.4465063291139	7	9.35216636075949	17806
11.61458333	30	65.16874	91.3632911392405	314.262025316456	45.0696202531646	0	0	0	0	26.45589	6.51687	16.943417721519	7	9.04733731012658	23695
11.625	30	61.64516	84.0189873417721	319.346835443038	44.8189873417721	0	0	0	0	26.1776	6.16452	16.8490506329114	7	8.72265088607595	21662
11.63541667	30	59.76219	77.273417721519	317.551898734177	43.8696202531645	0	0	0	0	26.28891	5.97622	16.4922911392405	7	8.54528259493671	20152
11.64583333	30	58.94655	80.2012658227848	312.706329113924	43.6569620253165	0	0	0	0	26.78984	5.89466	16.4122025316456	7	8.51238271097047	21161
11.65625	30	59.38933	64.4848101265823	309.672151898734	41.573417721519	0	0	0	0	27.29076	5.93893	15.6289620253165	7	8.52575433544304	17348
11.66666667	30	60.21274	59.1645569620253	296.094936708861	39.473417721519	0	0	0	0	27.12379	6.02127	14.839582278481	7	8.51467602320675	16651
11.67708333	30	62.42662	62.5594936708861	285.030379746835	38.6215189873418	0	0	0	0	27.42295	6.24266	14.5192278481013	7	8.69739982067511	18264
11.6875	30	65.86786	61.1518987341772	279.325316455696	37.8303797468354	0	0	0	0	28.33436	6.58679	14.2220886075949	7	9.03535905063291	18220
11.69791667	30	65.61928	61.8278481012658	276.239240506329	37.5632911392405	0	0	0	0	28.2787	6.56193	14.1214430379747	7	9.00161858649789	18613
11.70833333	30	64.00353	59.3658227848101	273.69746835443	37.006329113924	0	0	0	0	27.7082	6.40035	13.9123924050633	7	8.80201020042194	18056
11.71875	30	59.54469	56.9620253164557	269.912658227848	36.3189873417722	0	0	0	0	26.68548	5.95447	13.6538987341772	7	8.32367239451477	17578
11.72916667	30	58.34064	54.9113924050633	263.9	35.4240506329114	0	0	0	0	26.57068	5.83406	13.3171265822785	7	8.18570388185654	17335
11.73958333	30	57.33857	55.1721518987342	260.529113924051	35.0784810126582	0	0	0	0	26.62286	5.73386	13.1872025316456	7	8.09571937763713	17638
11.75	30	58.6902	55.0189873417722	258.224050632911	34.8050632911392	0	0	0	0	27.4647	5.86902	13.0845189873418	7	8.26995158227848	17744
11.76041667	30	60.46908	54.6392405063291	256.387341772152	34.5582278481013	0	0	0	0	28.33436	6.04691	12.9919113924051	7	8.48294594936709	17747
11.77083333	30	63.25004	54.2506329113924	254.782278481013	34.3367088607595	0	0	0	0	29.26664	6.325	12.9086329113924	7	8.78544274261603	17733
11.78125	30	62.37225	67.6367088607595	256.1	35.9708860759494	0	0	0	0	30.63027	6.23723	13.5228481012658	7	8.87711400843882	21738
11.79166667	30	62.21689	67.8481012658228	264.344303797468	36.9101265822785	0	0	0	0	30.58853	6.22169	13.8760379746835	7	8.89012149789029	21176
11.80208333	30	62.01492	67.706329113924	269.672151898734	37.4860759493671	0	0	0	0	28.16043	6.20149	14.0926582278481	7	8.68900068565401	20749
11.8125	30	66.41162	70.1455696202532	273.550632911392	38.1886075949367	0	0	0	0	29.79539	6.64116	14.3565696202532	7	9.2136316350211	21158
11.82291667	30	67.18843	59.446835443038	276.045569620253	37.2772151898734	0	0	0	0	29.82322	6.71884	14.0138987341772	7	9.25212906118143	17930
11.83333333	30	68.47015	64.1911392405063	272.646835443038	37.426582278481	0	0	0	0	30.30328	6.84702	14.0701012658228	7	9.40362760548523	19535
11.84375	30	71.88808	75.9088607594937	274.854430379747	38.973417721519	0	0	0	0	32.13305	7.18881	14.6517594936709	7	9.88940745780591	22636
11.85416667	30	75.64392	72.5164556962025	282.435443037975	39.4392405063291	0	0	0	0	33.77149	7.56439	14.8267341772152	7	10.3535120147679	21182
11.86458333	30	77.44222	74.2696202531646	285.541772151899	39.9784810126582	0	0	0	0	34.30373	7.74422	15.0296962025316	7	10.5646371835443	21436
11.875	30	80.08335	71.5683544303797	288.439240506329	40.0012658227848	0	0	0	0	35.63953	8.00834	15.0379240506329	7	10.8967336708861	20522
11.88541667	30	82.60408	62.5544303797468	287.7	38.9177215189873	0	0	0	0	36.06393	8.26041	14.6305316455696	7	11.1082118037975	18098
11.89583333	30	83.83531	85.8949367088608	284.706329113924	41.1784810126582	0	0	0	0	35.93174	8.38353	15.4804430379747	7	11.2706244198312	24479
11.90625	30	84.21983	81.453164556962	295.603797468354	41.8949367088608	0	0	0	0	35.45168	8.42198	15.7500759493671	7	11.2851321624473	22590
11.91666667	30	83.377	78.9113924050633	299.76329113924	42.0746835443038	0	0	0	0	35.69519	8.3377	15.8176455696203	7	11.2408196308017	21673
11.92708333	30	81.99584	76.8253164556962	301.064556962025	41.9873417721519	0	0	0	0	35.62561	8.19958	15.7848607594937	7	11.1171925632911	21063
11.9375	30	80.14161	59.8278481012658	298.849367088608	39.853164556962	0	0	0	0	35.37863	8.01416	14.9823417721519	7	10.8752151476793	16683
11.94791667	30	77.75294	86.2924050632911	290.867088607595	41.9063291139241	0	0	0	0	34.9438	7.7753	15.7543544303797	7	10.7042578691983	24122
11.95833333	30	75.6245	79.6417721518987	300.148101265823	42.1987341772152	0	0	0	0	34.14371	7.56245	15.8642278481013	7	10.4693698206751	21831
11.96875	30	71.87255	83.2658227848101	302.196202531646	42.8291139240506	0	0	0	0	32.70355	7.18726	16.101164556962	7	10.0564387130802	22589
11.97916667	30	69.45669	77.9683544303797	305.367088607595	42.5924050632911	0	0	0	0	31.46515	6.94567	16.0123291139241	7	9.74451409282701	21074
11.98958333	30	67.49915	69.0417721518987	303.677215189873	41.4126582278481	0	0	0	0	30.68245	6.74992	15.5688607594937	7	9.47920506329114	18895
12	30	63.63455	47.2025316455696	231.506329113924	30.9670886075949	0	0	0	0	30.24762	6.36346	11.6419493670886	7	8.79367661392405	16990
12.01041667	30	61.67313	46.3037974683544	227.098734177215	30.3784810126582	0	0	0	0	30.21283	6.16731	11.4203417721519	7	8.60885848101266	16990
12.02083333	30	61.71973	43.4227848101266	226.608860759494	30.0037974683544	0	0	0	0	31.04771	6.17197	11.2795316455696	7	8.67058097046413	15964
12.03125	30	62.16018	44.1189873417721	232.494936708861	30.7354430379747	0	0	0	0	31.67387	6.21602	11.5544936708861	7	8.78237863924051	15806
12.04166667	30	64.57526	43.873417721519	234.049367088608	30.879746835443	0	0	0	0	33.15925	6.45753	11.6091139240506	7	9.11196866033755	15610
12.05208333	30	67.84871	43.6316455696203	238.167088607595	31.3113924050633	0	0	0	0	35.11773	6.78487	11.7710632911392	7	9.56145860759493	15247
12.0625	30	72.14054	43.426582278481	240.988607594937	31.6012658227848	0	0	0	0	37.86587	7.21405	11.8803164556962	7	10.1572272046413	14989
12.07291667	30	72.47069	40.3050632911392	228.689873417721	29.8886075949367	0	0	0	0	37.86587	7.24707	11.2362278481013	7	10.1310656540084	14647
12.08333333	30	69.7643	37.7987341772152	220.713924050633	28.7240506329114	0	0	0	0	36.8501	6.97643	10.7983670886076	7	9.78439725738397	14212
12.09375	30	67.49915	36.7291139240506	213.70253164557	27.8253164556962	0	0	0	0	36.47441	6.74992	10.4607848101266	7	9.53619540084388	14266
12.10416667	30	62.83833	35.293670886076	207.279746835443	26.953164556962	0	0	0	0	34.38721	6.28383	10.132582278481	7	8.94651018987342	14126
12.11458333	30	62.24019	32.5253164556962	202.630379746835	26.1278481012658	0	0	0	0	34.67942	6.22402	9.8226835443038	7	8.89519112869198	13264
12.125	30	53.74197	30.2645569620253	197.149367088608	25.2683544303797	0	0	0	0	32.06695	5.3742	9.49932911392405	7	7.942354092827	12636
12.13541667	30	54.44886	28.3164556962025	190.598734177215	24.3240506329114	0	0	0	0	29.89975	5.44489	9.14432911392405	7	7.79107825949367	12189
12.14583333	30	50.06769	26.5075949367089	183.177215189873	23.2987341772152	0	0	0	0	27.06813	5.00677	8.75878481012658	7	7.15788373417722	11836
12.15625	30	46.35457	24.8810126582278	176.667088607595	22.3936708860759	0	0	0	0	24.70265	4.63546	8.41886075949367	7	6.62300672995781	11481
12.16666667	30	44.35819	24.5050632911392	169.154430379747	21.5177215189873	0	0	0	0	23.38772	4.43582	8.0893670886076	7	6.31960642405063	11851
12.17708333	30	42.57931	23.0721518987342	163.074683544304	20.6822784810127	0	0	0	0	22.19802	4.25793	7.77553164556962	7	6.04607180379747	11540
12.1875	30	40.00033	22.8746835443038	159.362025316456	20.2481012658228	0	0	0	0	20.31607	4.00003	7.61221518987342	7	5.66071793248945	11729
12.19791667	30	40.38873	23.2911392405063	153.783544303797	19.6746835443038	0	0	0	0	20.54218	4.03887	7.39659493670886	7	5.69395874472574	12450
12.20833333	30	40.77713	22.179746835443	151.473417721519	19.2949367088608	0	0	0	0	20.71611	4.07771	7.2536835443038	7	5.72891029535865	11994
12.21875	30	40.46641	22.646835443038	148.43164556962	19.0088607594937	0	0	0	0	20.7509	4.04664	7.14613924050633	7	5.69695410337553	12552
12.22916667	30	40.83539	22.7405063291139	146.881012658228	18.846835443038	0	0	0	0	20.66393	4.08354	7.08527848101266	7	5.71538320675106	12755
12.23958333	30	40.46641	22.4987341772152	145.382278481013	18.653164556962	0	0	0	0	20.61175	4.04664	7.01255696202532	7	5.67422641350211	12749
12.25	30	40.50525	21.4240506329114	145.921518987342	18.5936708860759	0	0	0	0	20.54218	4.05053	6.99020253164557	7	5.66980271097046	12030
12.26041667	30	40.52467	21.4784810126582	146.110126582278	18.620253164557	0	0	0	0	20.43782	4.05247	7.00032911392405	7	5.66356825949367	12046
12.27083333	30	40.31105	20.6987341772152	144.869620253165	18.3962025316456	0	0	0	0	20.40303	4.03111	6.91596202531646	7	5.63583683544304	11668
12.28125	30	40.11685	20.7025316455696	143.356962025316	18.2291139240506	0	0	0	0	20.15953	4.01169	6.85294936708861	7	5.59411078059072	11810
12.29166667	30	40.04693	20.5291139240506	143.429113924051	18.2177215189873	0	0	0	0	20.02734	4.00469	6.84872151898734	7	5.57691595991561	11692
12.30208333	30	40.34212	20.7025316455696	143.69746835443	18.2670886075949	0	0	0	0	19.99951	4.03421	6.86718987341772	7	5.60073498945148	11778
12.3125	30	40.58293	20.826582278481	142.224050632911	18.1164556962025	0	0	0	0	20.10039	4.05829	6.81079746835443	7	5.62450978902954	11994
12.32291667	30	40.89365	21.1481012658228	141.240506329114	18.0430379746835	0	0	0	0	20.40303	4.08937	6.78313924050633	7	5.67331827004219	12294
12.33333333	30	41.16553	21.0632911392405	140.826582278481	17.9873417721519	0	0	0	0	20.82047	4.11655	6.76230379746835	7	5.7290253164557	12280
12.34375	30	41.86465	20.7898734177215	140.207594936709	17.8886075949367	0	0	0	0	21.16834	4.18647	6.72503797468354	7	5.81316899789029	12162
12.35416667	30	42.42395	21.6569620253165	141.043037974684	18.0772151898734	0	0	0	0	21.6136	4.2424	6.79613924050633	7	5.90280743670886	12640
12.36458333	30	43.94649	22.146835443038	140.944303797468	18.1215189873418	0	0	0	0	22.1354	4.39465	6.81250632911392	7	6.07453302742616	12962
12.375	30	48.77431	24.7962025316456	138.369620253165	18.1291139240506	0	0	0	0	24.68178	4.87743	6.81559493670886	7	6.68930707805907	14903
12.38541667	30	59.88648	25.6645569620253	143.216455696203	18.7645569620253	0	0	0	0	29.65625	5.98865	7.0543417721519	7	8.04975598101266	14903
12.39583333	30	71.46084	32.6481012658228	154.437974683544	20.7873417721519	0	0	0	0	34.24807	7.14608	7.81478481012658	7	9.46030790084388	17608
12.40625	30	80.00567	39.1481012658228	164.387341772152	22.6151898734177	0	0	0	0	37.93544	8.00057	8.50189873417721	7	10.5369173945148	19748
12.41666667	30	94.90087	41.6025316455696	178.289873417722	24.4329113924051	0	0	0	0	43.39692	9.49009	9.18516455696203	7	12.2902462130802	19370
12.42708333	30	105.7761	47.7088607594937	191.541772151899	26.5835443037975	0	0	0	0	46.61468	10.57761	9.99377215189873	7	13.5320460126582	20596
12.4375	30	115.2104	54.146835443038	206.539240506329	28.9645569620253	0	0	0	0	49.24802	11.52104	10.8891265822785	7	14.6122955485232	21592
12.44791667	30	120.011	62.0886075949367	222.024050632911	31.5683544303797	0	0	0	0	49.99941	12.0011	11.8677088607595	7	15.1565099050633	22891
12.45833333	30	118.9701	66.9949367088608	237.513924050633	33.8341772151899	0	0	0	0	49.24802	11.89701	12.7196582278481	7	15.078148185654	23068
12.46875	30	112.1109	70.7075949367089	250.56835443038	35.6974683544304	0	0	0	0	45.74154	11.21109	13.4200506329114	7	14.2727075527426	23077
12.47916667	30	102.4553	73.3379746835443	262.06835443038	37.2670886075949	0	0	0	0	40.85751	10.24553	14.0102784810127	7	13.1102573734177	22905
12.48958333	30	94.81153	69.6113924050633	277.06835443038	38.520253164557	0	0	0	0	39.03469	9.48115	14.4812025316456	7	12.3606185443038	20762
12.5	30	88.37961	68.8848101265823	285.298734177215	39.353164556962	0	0	0	0	36.8501	8.83796	14.7946075949367	7	11.6686931329114	20005
12.51041667	30	81.2874	68.3303797468354	283.001265822785	39.0367088607595	0	0	0	0	34.24807	8.12874	14.6755063291139	7	10.8509146940928	20005
12.52083333	30	75.7721	65.7278481012658	281.543037974684	38.5860759493671	0	0	0	0	32.16088	7.57721	14.5058987341772	7	10.2032398945148	19379
12.53125	30	70.37332	64.8139240506329	278.226582278481	38.1151898734177	0	0	0	0	30.77985	7.03733	14.329164556962	7	9.62352787974683	19339
12.54166667	30	68.27595	59.1493670886076	279.911392405063	37.673417721519	0	0	0	0	29.79539	6.8276	14.1629367088608	7	9.35285639240507	17601
12.55208333	30	67.03307	65.0164556962025	270.224050632911	37.2493670886076	0	0	0	0	29.23881	6.70331	14.0033797468354	7	9.18960497890295	19939
12.5625	30	66.76507	62.6696202531646	265.592405063291	36.473417721519	0	0	0	0	28.52221	6.67651	13.7118607594937	7	9.08326172995781	19576
12.57291667	30	67.07967	60.220253164557	268.041772151899	36.473417721519	0	0	0	0	27.95867	6.70797	13.7118607594937	7	9.06251672995781	18681
12.58333333	30	68.08952	58.3911392405063	267.413924050633	36.2	0	0	0	0	28.12564	6.80895	13.6092151898734	7	9.15203126582278	18173
